Country Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Mongolia,14.7111396789551,12.1508502960205,16.5336322784424,16.3013973236084,16.8875350952148,14.0716381072998,13.1067905426025,13.4202404022217,34.8326377868652,38.1061592102051,12.4599018096924,19.4042282104492
Northern Mariana Islands,,,,,,,,,,,,
Mozambique,19.9230003356934,19.5863990783691,19.767240524292,19.0328807830811,17.8321990966797,19.8523406982422,20.1951103210449,18.9416999816895,17.3934097290039,19.0336799621582,17.9349308013916,18.7598094940186
Mauritania,,13.68274974823,10.0176601409912,11.4054298400879,11.9051284790039,12.8434934616089,9.33061027526855,,,10.2280197143555,9.72708988189697,10.4946050643921
Mauritius,14.5731496810913,13.846170425415,14.9606199264526,14.7890100479126,20.905179977417,19.4570903778076,19.9624996185303,20.3572006225586,19.2743301391602,18.676929473877,16.1178798675537,14.3231296539307
Malawi,12.4599800109863,15.0456495285034,13.6409635543823,20.4968299865723,16.5964698791504,21.7978992462158,17.1988105773926,14.3444204330444,15.8293504714966,14.5902395248413,11.4976501464844,
Malaysia,18.4062309265137,20.9770202636719,19.8511600494385,19.454309463501,19.8005599975586,19.8107299804688,20.9357204437256,21.3158206939697,19.6432590484619,17.6856002807617,15.4426202774048,16.3746204376221
North America,13.9516201019287,13.8643555641174,14.2365169525147,13.6183986663818,14.0622577667236,12.9486298561097,12.5948548316955,13.0177049636841,12.6155252456665,12.5592451095581,11.3249998092652,
Namibia,26.1235103607178,23.9521007537842,22.7479000091553,24.0559005737305,22.0955009460449,22.5713291168213,23.9391994476318,24.6740303039551,23.3243007659912,26.3903999328613,24.9413795471191,24.8079109191895
New Caledonia,,,,,,,,,,,,
Niger,19.0896492004395,20.1165199279785,19.1920204162598,18.0767002105713,21.6615009307861,18.5121898651123,15.3471603393555,13.215160369873,16.3399696350098,13.012809753418,13.3325395584106,11.9526195526123
Nigeria,6.16730642318726,7.87742471694946,8.54788017272949,8.67739009857178,9.03719043731689,9.2555103302002,6.65220022201538,6.12011003494263,5.94455003738403,5.85496997833252,5.13144016265869,5.14023017883301
Nicaragua,26.4080009460449,,,,23.0475997924805,22.2829093933105,21.3254795074463,22.4333000183105,22.8600006103516,23.9500007629395,22.8199996948242,
Netherlands,11.6690502166748,11.8877096176147,11.7760696411133,12.0942401885986,12.1507997512817,12.2096500396729,12.8068599700928,12.4232597351074,12.9115495681763,12.5127897262573,11.0200004577637,
Norway,15.0884895324707,14.8268098831177,17.2820606231689,17.1192398071289,16.9020805358887,15.6075801849365,15.8395099639893,15.9385099411011,15.9175300598145,15.6655302047729,10.1400003433228,
Nepal,16.0323505401611,17.9838409423828,18.2956809997559,17.407470703125,17.8873195648193,15.0263109207153,15.0889673233032,12.9698896408081,11.6474161148071,12.1130294799805,15.0051250457764,14.3892078399658
Nauru,,,,,17.8208503723145,12.0800199508667,8.57791042327881,12.1125497817993,9.08230972290039,4.32558012008667,3.52939009666443,3.63188004493713
New Zealand,15.6810998916626,15.7629404067993,17.7527408599854,16.54368019104,16.265739440918,16.3735103607178,16.8316993713379,16.6426391601563,16.0829601287842,13.4846296310425,14.4399995803833,
OECD members,12.0118699073792,12.3308801651001,12.4887104034424,12.6068696975708,12.4000902175903,12.8967323303223,12.9923849105835,12.386079788208,12.3206849098205,12.2305097579956,10.8950004577637,
Oman,13.7563495635986,11.3134737014771,10.7288789749146,11.0801801681519,,,,13.5500898361206,12.6978998184204,12.4210195541382,12.2049798965454,
Other small states,13.8172702789307,13.793710231781,13.9010801315308,13.9686751365661,12.8714199066162,13.0143003463745,13.091480255127,15.2782235145569,13.991530418396,13.8899059295655,13.7912197113037,13.818856716156
Pakistan,11.8646602630615,10.9246101379395,11.0406303405762,11.5139799118042,11.3006601333618,13.1872797012329,15.0634803771973,14.5447797775269,12.192479133606,11.5916795730591,10.7962121963501,10.2402782440186
Panama,,13.0197200775146,,,7.86707305908203,7.86405992507935,7.46639013290405,8.68187046051025,8.6810998916626,10.0902700424194,10.2431802749634,11.9705295562744
Peru,13.5555801391602,13.5525503158569,14.3690700531006,15.2238798141479,16.2198905944824,17.5748596191406,17.8701000213623,18.2359199523926,17.1314105987549,17.7628707885742,15.9270896911621,17.8741397857666
Philippines,15.7669153213501,16.5675430297852,16.069263458252,17.7562274932861,16.0459060668945,16.344446182251,17.114501953125,19.8318500518799,18.7357749938965,18.1409301757813,15.5480909347534,16.6221179962158
Palau,15.0699996948242,13.9399995803833,14.039999961853,14.0600004196167,14.0799999237061,14.75,14.2399997711182,15.6599998474121,15.9300003051758,15.6565504074097,,
Papua New Guinea,,,,,,,,10.6982002258301,9.22710037231445,7.82319450378418,5.65000009536743,
Poland,11.0435695648193,10.9444904327393,11.1936902999878,11.5656700134277,11.5750598907471,11.541410446167,11.2715797424316,11.0449895858765,11.1128997802734,11.9929103851318,10.6599998474121,
Pre-demographic dividend,16.7440500259399,14.9792995452881,14.5798997879028,15.2023096084595,14.4659299850464,13.2200803756714,13.4974398612976,15.4411373138428,15.8884201049805,14.2137899398804,13.6285581588745,13.0062942504883
Puerto Rico,,,,,,17.2822303771973,15.7995004653931,17.5741806030273,13.213339805603,14.6293096542358,19.4391803741455,18.9016304016113
"Korea, Dem. People's Rep.",,,,,,,,,,,,
Portugal,10.4289102554321,10.2420196533203,10.1237802505493,10.5585403442383,9.913330078125,10.1358299255371,10.6469306945801,11.0554304122925,10.8120603561401,10.9067497253418,10.1499996185303,
Paraguay,18.7624092102051,23.2977409362793,19.6342296600342,9.59862041473389,10.2756004333496,12.2894201278687,18.1543197631836,11.5065898895264,11.9658002853394,11.9479503631592,9.84366989135742,9.64235019683838
West Bank and Gaza,17.8052101135254,16.0007801055908,15.3678197860718,17.0508899688721,18.6769504547119,15.4932203292847,16.9212608337402,16.075439453125,17.7886600494385,17.7124500274658,,
Pacific island small states,,,,,,,,,,,,
Post-demographic dividend,11.9576501846313,11.75892496109,12.1257495880127,12.0942401885986,12.1507997512817,12.3199400901795,12.2386302947998,12.3152947425842,12.1501851081848,12.1369047164917,10.8950004577637,
French Polynesia,,,,,,,,,,,,
Qatar,13.8172702789307,13.1068496704102,12.3079395294189,13.1483402252197,12.7428398132324,,,8.56085014343262,,8.63648986816406,9.31916046142578,8.93682956695557
Romania,9.12913036346436,8.32977962493896,8.43579006195068,8.97900009155273,9.25695037841797,9.09451007843018,9.51058959960938,10.0526504516602,10.4609603881836,10.5984697341919,8.76000022888184,
Russian Federation,10.9563398361206,14.1574201583862,11.1467599868774,10.8618402481079,11.4885196685791,10.8694696426392,10.9852800369263,13.4650802612305,14.3410797119141,9.2856969833374,8.9399995803833,
Rwanda,17.548059463501,15.3433799743652,15.8154697418213,16.8596305847168,13.7343196868896,12.5390501022339,12.2783899307251,11.0796098709106,10.8046102523804,10.9981498718262,10.783519744873,11.3195695877075
South Asia,13.9485054016113,14.8066697120667,13.1350317001342,12.9311375617981,13.3063278198242,12.8481397628784,15.0762238502502,14.1773710250854,11.8269901275635,11.4677248001098,10.7962121963501,10.560194015503
Saudi Arabia,,,,,,,24.9486198425293,22.2580604553223,19.3607597351074,19.071310043335,19.0594501495361,18.7878799438477
Sudan,,,,,,,,,,,,12.4755802154541
Senegal,24.046350479126,21.0869693756104,20.7952499389648,25.7423496246338,24.76296043396,23.7782707214355,21.3373699188232,20.5892601013184,21.5420207977295,18.3122692108154,22.062780380249,21.0820903778076
Singapore,18.5717296600342,28.8618392944336,31.3717498779297,28.8391494750977,22.9019298553467,19.6920394897461,18.5138702392578,20.0604801177979,20.7853698730469,19.4742603302002,11.9119901657104,13.378249168396
Solomon Islands,16.6766796112061,25.2164001464844,22.202299118042,27.6322002410889,26.7369995117188,25.2087001800537,30.116870880127,30.1035194396973,30.1000003814697,30.062650680542,31.8899993896484,
Sierra Leone,12.8019104003906,12.4114599227905,14.1259603500366,15.2023096084595,15.091739654541,20.3684825897217,12.4735803604126,19.894100189209,32.7278289794922,35.0058288574219,34.2441902160645,33.8320999145508
El Salvador,15.8184099197388,15.423680305481,13.5578603744507,13.3416004180908,13.8507604598999,14.4225101470947,13.9301700592041,13.417929649353,13.2259197235107,12.4486398696899,13.0928897857666,18.1300201416016
San Marino,10.7812900543213,10.64035987854,,,,,,13.1036100387573,14.4863300323486,15.0599203109741,5.7893500328064,
Somalia,,,,,,1.42112994194031,1.31483995914459,1.70468997955322,3.00248003005981,4.26245021820068,4.41238021850586,4.3588228225708
Serbia,10.0982303619385,10.1795701980591,9.22700977325439,,8.76399993896484,8.8763599395752,8.69299030303955,9.25646018981934,8.80428028106689,8.60459995269775,,
Sub-Saharan Africa (excluding high income),17.548059463501,15.209165096283,16.1618499755859,16.1913795471191,17.2971000671387,16.6646595001221,15.5053901672363,16.4485397338867,17.0009393692016,14.6131296157837,14.3399848937988,14.3231296539307
South Sudan,,3.95070004463196,6.92202615737915,3.22801995277405,4.13136005401611,3.28460001945496,0.833360016345978,1.07369995117188,0.867030024528503,9.35039806365967,5.54785680770874,11.2075309753418
Sub-Saharan Africa,17.548059463501,15.209165096283,16.1618499755859,16.1913795471191,17.2971000671387,16.6646595001221,15.5053901672363,16.4485397338867,17.0009393692016,14.6131296157837,14.3399848937988,14.3231296539307
Small states,14.195209980011,13.793710231781,13.9010801315308,14.4890551567077,13.1925501823426,13.0143003463745,13.091480255127,15.2782235145569,13.991530418396,13.8899059295655,13.7798004150391,13.6582899093628
Sao Tome and Principe,19.3274097442627,16.9514999389648,13.7216196060181,18.8296699523926,12.3246698379517,11.2973403930664,15.9666795730591,18.3999996185303,20.1165409088135,17.5924491882324,16.125940322876,16.5841903686523
Suriname,,,,,,11.3766002655029,16.0754203796387,17.323579788208,14.7241697311401,15.2769899368286,13.9423503875732,10.1074895858765
Slovak Republic,9.59832000732422,9.42658042907715,9.38741970062256,9.57987022399902,9.74608039855957,10.0485095977783,9.16841983795166,9.529709815979,9.52713012695313,10.5517501831055,10.0699996948242,
Slovenia,11.0519895553589,10.8957004547119,11.3872203826904,8.96959972381592,10.4081497192383,10.0791702270508,10.3819599151611,10.8470802307129,11.3399696350098,11.3313798904419,11.2200002670288,
Sweden,13.2209997177124,13.0951204299927,15.1362895965576,15.0597896575928,15.2481203079224,15.3828802108765,15.6189098358154,15.6861000061035,15.6670198440552,15.8951396942139,13.6400003433228,
Eswatini,18.2830295562744,22.3339290618896,21.4408493041992,17.2339973449707,24.7954406738281,16.4153881072998,16.55491065979,18.66628074646,17.2199993133545,18.5100002288818,15.8900003433228,15.3408699035645
Sint Maarten (Dutch part),,,,,,,,,,,,
Seychelles,10.8643798828125,10.3864097595215,6.77120018005371,9.5476598739624,12.0845804214478,12.5869798660278,11.7234296798706,10.2598304748535,11.8271799087524,11.1305599212646,9.16800975799561,10.4837503433228
Syrian Arab Republic,,,,,,,,,,,,
Turks and Caicos Islands,,,10.6526880264282,10.5707731246948,10.6324949264526,14.1916999816895,11.8375597000122,12.0446901321411,11.9410200119019,9.61544036865234,11.6221303939819,13.0074701309204
Chad,8.1192798614502,10.0832595825195,9.21240997314453,12.4614601135254,9.89999961853027,8.89999961853027,13,16.3627490997314,,14.2137899398804,11.6715097427368,15.1262903213501
East Asia & Pacific (IDA & IBRD countries),14.9620895385742,12.98703956604,16.069263458252,16.3013973236084,16.0459060668945,15.3179636001587,15.1154346466064,14.2568302154541,16.3258800506592,15.5219011306762,14.4071702957153,15.2768363952637
Europe & Central Asia (IDA & IBRD countries),11.1634197235107,12.6691651344299,12.7523002624512,11.844789981842,11.5750598907471,11.3196401596069,12.25594997406,12.560875415802,12.5883498191833,13.1597299575806,11.6200947761536,
Togo,19.6157608032227,16.9037895202637,17.6804294586182,16.5920696258545,17.3914108276367,16.6649894714355,15.9913101196289,23.1400394439697,21.7690906524658,19.2347831726074,18.1434535980225,20.7999591827393
Thailand,16.222620010376,22.6302394866943,18.6757774353027,20.5802955627441,20.5354099273682,20.6230983734131,19.8021640777588,18.3623676300049,17.1662101745605,17.014232635498,15.4319591522217,14.691722869873
Tajikistan,15.3314504623413,14.5605096817017,16.3705005645752,,,16.3933601379395,17.0383605957031,18.141149520874,15.8886203765869,18.6575908660889,17.7720508575439,19.9120693206787
Turkmenistan,,,20.7955093383789,,,,,,,23.0102500915527,27.9983997344971,
Latin America & the Caribbean (IDA & IBRD countries),16.7776699066162,15.423680305481,16.9449005126953,15.6899995803833,14.9394898414611,16.2181091308594,17.6399993896484,17.577299118042,16.3631048202515,15.1450099945068,14.4733147621155,15.7488775253296
Timor-Leste,9.15421009063721,7.65089988708496,6.94400978088379,7.33962726593018,8.27816772460938,7.48981046676636,6.09562349319458,7.02161121368408,6.59157419204712,6.86969232559204,6.95663690567017,7.47076988220215
Middle East & North Africa (IDA & IBRD countries),12.9198150634766,13.9221954345703,15.0886001586914,,,11.92453956604,12.1501598358154,13.4583148956299,13.8832402229309,13.0517401695252,13.5940747261048,
Tonga,,,,,,,,,10.171199798584,11.9278001785278,15.5281400680542,12.6526498794556
South Asia (IDA & IBRD),13.9485054016113,14.8066697120667,13.1350317001342,12.9311375617981,13.3063278198242,12.8481397628784,15.0762238502502,14.1773710250854,11.8269901275635,11.4677248001098,10.7962121963501,10.560194015503
Sub-Saharan Africa (IDA & IBRD countries),17.548059463501,15.209165096283,16.1618499755859,16.1913795471191,17.2971000671387,16.6646595001221,15.5053901672363,16.4485397338867,17.0009393692016,14.6131296157837,14.3399848937988,14.3231296539307
Trinidad and Tobago,,12.845100402832,13.2378997802734,14.1891002655029,13.3851003646851,8.70096969604492,10.4340600967407,9.8869104385376,9.7717399597168,10.6207799911499,11.7679004669189,8.92938995361328
Tunisia,24.846830368042,20.4678802490234,20.9910106658936,,,22.665340423584,,,,,,
Turkiye,10.5881834030151,12.7449903488159,12.8465404510498,12.8030796051025,13.3454504013062,13.0203304290771,13.2816600799561,12.9663496017456,12.4258699417114,12.4700403213501,9.38000011444092,
Tuvalu,,,,,,,,,,,,
Tanzania,19.8020191192627,,16.878734588623,19.1151924133301,17.2971000671387,17.6345500946045,17.204231262207,24.3965396881104,20.504940032959,14.2921085357666,13.6285581588745,13.5370082855225
Uganda,10.1048898696899,13.6113700866699,11.4518995285034,11.7431201934814,11.7049102783203,13.2200803756714,12.4691696166992,12.1973304748535,11.2536602020264,11.4700002670288,11.25,8.21456050872803
Ukraine,15.2339601516724,13.4843196868896,13.6655197143555,13.867639541626,13.1213502883911,13.3413000106812,12.3531198501587,13.019100189209,12.7508296966553,13.1597299575806,13.0863704681396,18.6823711395264
Upper middle income,14.7112250328064,14.4647250175476,14.9914798736572,15.0064449310302,13.7993297576904,13.9633102416992,14.9271898269653,14.669370174408,14.4436192512512,14.1344604492188,15.025520324707,
Uruguay,17.4524002075195,15.1625499725342,17.6779003143311,14.3704700469971,14.4442701339722,14.7243003845215,14.7207298278809,14.8779602050781,15.1925497055054,15.1450099945068,16.3634796142578,15.3908195495605
United States,15.5672798156738,15.5095710754395,15.6003522872925,16.0238876342773,16.0036354064941,13.5456399917603,13.1542100906372,13.8646697998047,13.1461801528931,13.3805503845215,12.6499996185303,
Uzbekistan,,25.5900001525879,25.8314609527588,22.7609691619873,22.9768505096436,22.3652591705322,23.0903301239014,22.515739440918,21.8169193267822,25.5915794372559,20.5356502532959,21.0146751403809
St. Vincent and the Grenadines,15.4856300354004,,,,,17.2000007629395,20.1484107971191,18.9782791137695,19.0126399993896,,13,
"Venezuela, RB",,,,,,15.6799898147583,16.1861991882324,23.8731307983398,,,,
British Virgin Islands,,,12.0587730407715,15.7342758178711,14.7094421386719,15.2305698394775,14.3893804550171,15.009349822998,13.9963903427124,12.195460319519,13.1613798141479,12.3629302978516
Virgin Islands (U.S.),,,,,,,,,,,,
Vietnam,17.0566692352295,17.8112697601318,18.7849903106689,18.515510559082,16.8122901916504,17.1195201873779,15.6049003601074,15.0934200286865,16.0908699035645,14.0295696258545,14.4071702957153,14.8174896240234
Vanuatu,,,,,21.8917503356934,13.4881000518799,,12.2079801559448,,5.58834981918335,5.05280017852783,
World,14.3240003585815,13.64705991745,14.0771903991699,14.1328096389771,13.3851003646851,13.5456399917603,13.9301700592041,14.0076599121094,13.4772901535034,13.4647898674011,12.6499996185303,
Samoa,19.3899993896484,19.4599990844727,15.0900001525879,14.6499996185303,14.5299997329712,14,13.0389003753662,13.2124004364014,14.8470296859741,15.5964698791504,16.2149906158447,
Kosovo,,,,,,,,,,,,
"Yemen, Rep.",14.5420999526978,16.8968906402588,15.0886001586914,,,,,,,,,
South Africa,18.0443706512451,18.7015590667725,19.682710647583,18.6965999603271,18.9891605377197,18.6993503570557,18.0487403869629,18.7192897796631,18.90159034729,19.5962295532227,19.5272808074951,18.4172401428223
Zambia,16.8999996185303,15.3000001907349,17.2000007629395,15.3999996185303,20.1000003814697,16.335599899292,15.6636199951172,14.9343395233154,17.1187191009521,15.2918701171875,12.3780202865601,11.5141401290894
Zimbabwe,8.53672027587891,,29.7510890960693,28.6603393554688,30.0151500701904,29.4708309173584,23.5270805358887,20.8742008209229,19.0398406982422,,15.6666107177734,
